name,draft_age,draft_class,height,weight,school,position,url,ncaa_data,ncaa_awards,nba_data,nba_awards
Grant Nelson,22,2024,6-11,230,Alabama,F,https://basketball.realgm.com/player/Grant-Nelson/Summary/165633,"[{'season': '2020-21', 'team': 'North Dakota State', 'gp': 27, 'gs': 5, 'min': 20.9, 'ppg': 6.33, 'fgm': 2.37, 'fga': 5.04, 'fg%': 0.471, '3pm': 0.59, '3pa': 1.67, '3p%': 0.356, 'ftm': 1.0, 'fta': 1.41, 'ft%': 0.711, 'orb': 1.22, 'drb': 2.48, 'trb': 3.7, 'ast': 0.63, 'stl': 0.22, 'blk': 0.93, 'tov': 1.52, 'pf': 1.89, 'ows': 0.57, 'dws': 0.72, 'ws': 1.29, 'ts%': 0.555, 'efg%': 0.529, 'orb%': 7.11, 'drb%': 13.93, 'trb%': 10.58, 'ast%': 6.1, 'tov%': 21.02, 'stl%': 0.64, 'blk%': 4.93, 'usg%': 18.15, 'ortg': 100.0, 'drtg': 100.9, 'per': 13.83}, {'season': '2021-22', 'team': 'North Dakota State', 'gp': 29, 'gs': 21, 'min': 25.8, 'ppg': 11.59, 'fgm': 4.55, 'fga': 8.97, 'fg%': 0.508, '3pm': 0.97, '3pa': 3.0, '3p%': 0.322, 'ftm': 1.52, 'fta': 2.07, 'ft%': 0.733, 'orb': 1.62, 'drb': 3.28, 'trb': 4.9, 'ast': 1.1, 'stl': 0.21, 'blk': 1.31, 'tov': 1.59, 'pf': 2.62, 'ows': 1.95, 'dws': 1.15, 'ws': 3.1, 'ts%': 0.582, 'efg%': 0.562, 'orb%': 7.87, 'drb%': 13.82, 'trb%': 11.05, 'ast%': 9.05, 'tov%': 13.75, 'stl%': 0.48, 'blk%': 5.09, 'usg%': 23.52, 'ortg': 112.5, 'drtg': 98.7, 'per': 20.58}, {'season': '2022-23', 'team': 'North Dakota State', 'gp': 30, 'gs': 30, 'min': 30.7, 'ppg': 17.87, 'fgm': 6.63, 'fga': 12.73, 'fg%': 0.521, '3pm': 0.83, '3pa': 3.1, '3p%': 0.269, 'ftm': 3.77, 'fta': 5.23, 'ft%': 0.72, 'orb': 2.17, 'drb': 7.1, 'trb': 9.27, 'ast': 2.1, 'stl': 0.77, 'blk': 1.67, 'tov': 2.6, 'pf': 2.7, 'ows': 3.07, 'dws': 1.3, 'ws': 4.36, 'ts%': 0.587, 'efg%': 0.554, 'orb%': 8.79, 'drb%': 27.32, 'trb%': 18.3, 'ast%': 15.62, 'tov%': 14.59, 'stl%': 1.44, 'blk%': 5.6, 'usg%': 30.06, 'ortg': 112.9, 'drtg': 100.6, 'per': 28.4}, {'season': '2023-24', 'team': 'Alabama', 'gp': 37, 'gs': 37, 'min': 25.6, 'ppg': 11.89, 'fgm': 3.89, 'fga': 7.97, 'fg%': 0.488, '3pm': 0.81, '3pa': 2.97, '3p%': 0.273, 'ftm': 3.3, 'fta': 4.05, 'ft%': 0.813, 'orb': 1.59, 'drb': 4.27, 'trb': 5.86, 'ast': 1.51, 'stl': 0.62, 'blk': 1.62, 'tov': 1.38, 'pf': 3.11, 'ows': 3.06, 'dws': 0.96, 'ws': 4.02, 'ts%': 0.601, 'efg%': 0.539, 'orb%': 7.4, 'drb%': 18.66, 'trb%': 13.2, 'ast%': 9.67, 'tov%': 12.22, 'stl%': 1.29, 'blk%': 6.38, 'usg%': 20.38, 'ortg': 125.3, 'drtg': 106.0, 'per': 21.35}]",[],[],[]
Harrison Ingram,21,2024,6-7,230,North Carolina,F,https://basketball.realgm.com/player/Harrison-Ingram/Summary/135416,"[{'season': '2021-22', 'team': 'Stanford', 'gp': 32, 'gs': 30, 'min': 31.0, 'ppg': 10.53, 'fgm': 3.72, 'fga': 9.59, 'fg%': 0.388, '3pm': 1.12, '3pa': 3.59, '3p%': 0.313, 'ftm': 1.97, 'fta': 2.97, 'ft%': 0.663, 'orb': 1.81, 'drb': 4.88, 'trb': 6.69, 'ast': 3.03, 'stl': 0.94, 'blk': 0.25, 'tov': 2.25, 'pf': 1.69, 'ows': 1.22, 'dws': 1.22, 'ws': 2.44, 'ts%': 0.479, 'efg%': 0.446, 'orb%': 6.88, 'drb%': 19.12, 'trb%': 12.9, 'ast%': 20.38, 'tov%': 16.98, 'stl%': 1.81, 'blk%': 0.95, 'usg%': 21.85, 'ortg': 100.6, 'drtg': 101.9, 'per': 15.63}, {'season': '2022-23', 'team': 'Stanford', 'gp': 33, 'gs': 32, 'min': 27.8, 'ppg': 10.45, 'fgm': 3.76, 'fga': 9.21, 'fg%': 0.408, '3pm': 1.09, '3pa': 3.42, '3p%': 0.319, 'ftm': 1.85, 'fta': 3.09, 'ft%': 0.598, 'orb': 1.82, 'drb': 3.97, 'trb': 5.79, 'ast': 3.67, 'stl': 0.76, 'blk': 0.45, 'tov': 2.27, 'pf': 1.91, 'ows': 1.49, 'dws': 1.08, 'ws': 2.57, 'ts%': 0.489, 'efg%': 0.467, 'orb%': 8.13, 'drb%': 18.11, 'trb%': 13.07, 'ast%': 26.34, 'tov%': 17.55, 'stl%': 1.64, 'blk%': 2.0, 'usg%': 24.4, 'ortg': 102.9, 'drtg': 103.0, 'per': 17.41}, {'season': '2023-24', 'team': 'North Carolina', 'gp': 37, 'gs': 36, 'min': 32.7, 'ppg': 12.19, 'fgm': 4.41, 'fga': 10.24, 'fg%': 0.43, '3pm': 1.76, '3pa': 4.57, '3p%': 0.385, 'ftm': 1.62, 'fta': 2.65, 'ft%': 0.612, 'orb': 2.62, 'drb': 6.22, 'trb': 8.84, 'ast': 2.16, 'stl': 1.38, 'blk': 0.41, 'tov': 1.38, 'pf': 1.92, 'ows': 2.73, 'dws': 2.42, 'ws': 5.15, 'ts%': 0.53, 'efg%': 0.516, 'orb%': 9.61, 'drb%': 22.05, 'trb%': 15.94, 'ast%': 11.6, 'tov%': 10.7, 'stl%': 2.33, 'blk%': 1.26, 'usg%': 18.98, 'ortg': 116.1, 'drtg': 95.7, 'per': 18.82}]",[],[],[]
Hunter Sallis,21,2024,6-5,185,Wake Forest,SG,https://basketball.realgm.com/player/Hunter-Sallis/Summary/148725,"[{'season': '2021-22', 'team': 'Gonzaga', 'gp': 32, 'gs': 0, 'min': 13.4, 'ppg': 4.25, 'fgm': 1.78, 'fga': 3.16, 'fg%': 0.564, '3pm': 0.16, '3pa': 0.59, '3p%': 0.263, 'ftm': 0.53, 'fta': 0.75, 'ft%': 0.708, 'orb': 0.56, 'drb': 1.41, 'trb': 1.97, 'ast': 0.62, 'stl': 0.59, 'blk': 0.16, 'tov': 0.66, 'pf': 1.09, 'ows': 0.76, 'dws': 0.95, 'ws': 1.71, 'ts%': 0.605, 'efg%': 0.589, 'orb%': 5.05, 'drb%': 9.95, 'trb%': 7.79, 'ast%': 6.8, 'tov%': 15.74, 'stl%': 2.39, 'blk%': 1.08, 'usg%': 14.9, 'ortg': 114.3, 'drtg': 91.8, 'per': 14.84}, {'season': '2022-23', 'team': 'Gonzaga', 'gp': 37, 'gs': 2, 'min': 16.7, 'ppg': 4.46, 'fgm': 1.65, 'fga': 3.54, 'fg%': 0.466, '3pm': 0.3, '3pa': 1.16, '3p%': 0.256, 'ftm': 0.86, 'fta': 1.11, 'ft%': 0.78, 'orb': 0.51, 'drb': 1.68, 'trb': 2.19, 'ast': 1.35, 'stl': 0.65, 'blk': 0.19, 'tov': 0.76, 'pf': 1.97, 'ows': 1.02, 'dws': 0.73, 'ws': 1.75, 'ts%': 0.548, 'efg%': 0.508, 'orb%': 3.91, 'drb%': 11.79, 'trb%': 8.01, 'ast%': 11.52, 'tov%': 15.69, 'stl%': 2.14, 'blk%': 1.22, 'usg%': 14.11, 'ortg': 113.4, 'drtg': 102.9, 'per': 12.65}, {'season': '2023-24', 'team': 'Wake Forest', 'gp': 34, 'gs': 34, 'min': 35.4, 'ppg': 18.03, 'fgm': 6.59, 'fga': 13.53, 'fg%': 0.487, '3pm': 2.21, '3pa': 5.44, '3p%': 0.405, 'ftm': 2.65, 'fta': 3.38, 'ft%': 0.783, 'orb': 0.65, 'drb': 3.41, 'trb': 4.06, 'ast': 2.53, 'stl': 1.09, 'blk': 0.56, 'tov': 1.91, 'pf': 1.82, 'ows': 3.57, 'dws': 1.53, 'ws': 5.11, 'ts%': 0.596, 'efg%': 0.568, 'orb%': 2.51, 'drb%': 12.12, 'trb%': 7.53, 'ast%': 14.21, 'tov%': 11.21, 'stl%': 1.77, 'blk%': 1.67, 'usg%': 25.09, 'ortg': 116.9, 'drtg': 103.3, 'per': 21.24}]",[],[],[]
Isaiah Collier,19,2024,6-5,190,USC,G,https://basketball.realgm.com/player/Isaiah-Collier/Summary/160206,"[{'season': '2023-24', 'team': 'USC', 'gp': 27, 'gs': 26, 'min': 29.9, 'ppg': 16.3, 'fgm': 5.7, 'fga': 11.63, 'fg%': 0.49, '3pm': 1.0, '3pa': 2.96, '3p%': 0.338, 'ftm': 3.89, 'fta': 5.78, 'ft%': 0.673, 'orb': 0.63, 'drb': 2.26, 'trb': 2.89, 'ast': 4.26, 'stl': 1.48, 'blk': 0.22, 'tov': 3.3, 'pf': 2.37, 'ows': 1.69, 'dws': 0.83, 'ws': 2.52, 'ts%': 0.567, 'efg%': 0.533, 'orb%': 2.71, 'drb%': 9.97, 'trb%': 6.3, 'ast%': 30.57, 'tov%': 18.65, 'stl%': 2.76, 'blk%': 0.84, 'usg%': 29.97, 'ortg': 105.6, 'drtg': 105.8, 'per': 19.85}]",[],[],[]
Izan Almansa,18,2024,6-10,230,NBA G League Ignite,F,https://basketball.realgm.com/player/Izan-Almansa/Summary/136317,"[{'season': '2023-24', 'team': 'IGN', 'gp': 32, 'gs': 30, 'min': 27.6, 'ppg': 11.69, 'fgm': 4.53, 'fga': 8.09, 'fg%': 0.56, '3pm': 0.16, '3pa': 0.78, '3p%': 0.2, 'ftm': 1.34, 'fta': 2.19, 'ft%': 0.614, 'orb': 2.72, 'drb': 4.47, 'trb': 7.19, 'ast': 1.16, 'stl': 0.69, 'blk': 0.44, 'tov': 0.88, 'pf': 1.66, 'ows': 0.063, 'dws': 1.08, 'ws': 0.23, 'ts%': 30.0, 'efg%': 0.645, 'orb%': 0.569, 'drb%': 10.57, 'trb%': 18.78, 'ast%': 14.51, 'tov%': 6.89, 'stl%': 8.81, 'blk%': 1.25, 'usg%': 1.4, 'ortg': 1.44, 'drtg': 119.6, 'per': 122.1}]",[],[],[]
Ja'Kobe Walter,19,2024,6-5,180,Baylor,F,https://basketball.realgm.com/player/JaKobe-Walter/Summary/170128,"[{'season': '2023-24', 'team': 'Baylor', 'gp': 35, 'gs': 35, 'min': 32.3, 'ppg': 14.51, 'fgm': 4.11, 'fga': 10.94, 'fg%': 0.376, '3pm': 2.14, '3pa': 6.29, '3p%': 0.341, 'ftm': 4.14, 'fta': 5.23, 'ft%': 0.792, 'orb': 1.34, 'drb': 3.09, 'trb': 4.43, 'ast': 1.43, 'stl': 1.06, 'blk': 0.23, 'tov': 1.34, 'pf': 2.06, 'ows': 3.22, 'dws': 1.17, 'ws': 4.39, 'ts%': 0.541, 'efg%': 0.474, 'orb%': 5.89, 'drb%': 13.12, 'trb%': 9.56, 'ast%': 8.07, 'tov%': 9.09, 'stl%': 1.95, 'blk%': 0.79, 'usg%': 23.57, 'ortg': 118.5, 'drtg': 105.8, 'per': 17.71}]",[],[],[]
Jaland Lowe,19,2024,6-2,170,Pittsburgh,G,https://basketball.realgm.com/player/Jaland-Lowe/Summary/179674,"[{'season': '2023-24', 'team': 'Pittsburgh', 'gp': 33, 'gs': 19, 'min': 26.5, 'ppg': 9.58, 'fgm': 3.42, 'fga': 8.82, 'fg%': 0.388, '3pm': 0.94, '3pa': 2.67, '3p%': 0.352, 'ftm': 1.79, 'fta': 2.09, 'ft%': 0.855, 'orb': 0.55, 'drb': 2.24, 'trb': 2.79, 'ast': 3.3, 'stl': 0.85, 'blk': 0.06, 'tov': 1.39, 'pf': 1.24, 'ows': 1.47, 'dws': 1.06, 'ws': 2.53, 'ts%': 0.488, 'efg%': 0.442, 'orb%': 2.39, 'drb%': 10.77, 'trb%': 6.39, 'ast%': 23.36, 'tov%': 12.44, 'stl%': 1.89, 'blk%': 0.27, 'usg%': 21.62, 'ortg': 107.1, 'drtg': 103.9, 'per': 14.97}]",[],[],[]
Jamal Shead,21,2024,6-1,195,Houston,G,https://basketball.realgm.com/player/Jamal-Shead/Summary/148713,"[{'season': '2020-21', 'team': 'Houston', 'gp': 26, 'gs': 2, 'min': 9.8, 'ppg': 3.27, 'fgm': 1.35, 'fga': 2.96, 'fg%': 0.455, '3pm': 0.12, '3pa': 0.92, '3p%': 0.125, 'ftm': 0.46, 'fta': 0.62, 'ft%': 0.75, 'orb': 0.12, 'drb': 0.96, 'trb': 1.08, 'ast': 1.5, 'stl': 0.81, 'blk': 0.19, 'tov': 0.96, 'pf': 0.85, 'ows': 0.32, 'dws': 0.75, 'ws': 1.08, 'ts%': 0.502, 'efg%': 0.474, 'orb%': 1.3, 'drb%': 10.73, 'trb%': 6.04, 'ast%': 28.02, 'tov%': 22.81, 'stl%': 4.98, 'blk%': 2.42, 'usg%': 21.05, 'ortg': 100.4, 'drtg': 83.8, 'per': 17.88}, {'season': '2021-22', 'team': 'Houston', 'gp': 38, 'gs': 32, 'min': 30.8, 'ppg': 10.03, 'fgm': 3.68, 'fga': 9.11, 'fg%': 0.405, '3pm': 0.95, '3pa': 3.18, '3p%': 0.298, 'ftm': 1.71, 'fta': 2.13, 'ft%': 0.802, 'orb': 0.55, 'drb': 2.45, 'trb': 3.0, 'ast': 5.84, 'stl': 1.63, 'blk': 0.24, 'tov': 2.0, 'pf': 2.37, 'ows': 2.84, 'dws': 2.62, 'ws': 5.45, 'ts%': 0.495, 'efg%': 0.457, 'orb%': 2.05, 'drb%': 8.98, 'trb%': 5.53, 'ast%': 33.26, 'tov%': 16.5, 'stl%': 3.24, 'blk%': 1.02, 'usg%': 20.02, 'ortg': 112.6, 'drtg': 91.6, 'per': 18.03}, {'season': '2022-23', 'team': 'Houston', 'gp': 37, 'gs': 36, 'min': 32.5, 'ppg': 10.51, 'fgm': 3.95, 'fga': 9.51, 'fg%': 0.415, '3pm': 1.22, '3pa': 3.92, '3p%': 0.31, 'ftm': 1.41, 'fta': 1.92, 'ft%': 0.732, 'orb': 0.54, 'drb': 2.46, 'trb': 3.0, 'ast': 5.41, 'stl': 1.7, 'blk': 0.22, 'tov': 2.05, 'pf': 2.16, 'ows': 2.58, 'dws': 2.86, 'ws': 5.44, 'ts%': 0.504, 'efg%': 0.479, 'orb%': 2.03, 'drb%': 8.76, 'trb%': 5.48, 'ast%': 29.64, 'tov%': 16.46, 'stl%': 3.2, 'blk%': 0.9, 'usg%': 19.87, 'ortg': 111.3, 'drtg': 90.6, 'per': 17.25}, {'season': '2023-24', 'team': 'Houston', 'gp': 37, 'gs': 37, 'min': 31.1, 'ppg': 12.92, 'fgm': 4.78, 'fga': 11.7, 'fg%': 0.409, '3pm': 1.16, '3pa': 3.76, '3p%': 0.309, 'ftm': 2.19, 'fta': 2.81, 'ft%': 0.779, 'orb': 0.92, 'drb': 2.78, 'trb': 3.7, 'ast': 6.3, 'stl': 2.16, 'blk': 0.46, 'tov': 2.03, 'pf': 1.97, 'ows': 3.5, 'dws': 3.16, 'ws': 6.66, 'ts%': 0.495, 'efg%': 0.458, 'orb%': 3.6, 'drb%': 11.66, 'trb%': 7.49, 'ast%': 40.37, 'tov%': 13.46, 'stl%': 4.27, 'blk%': 1.98, 'usg%': 25.24, 'ortg': 115.4, 'drtg': 87.9, 'per': 23.4}]",[],[],[]
Jared McCain,20,2024,6-3,197,Duke,G,https://basketball.realgm.com/player/Jared-McCain/Summary/161548,"[{'season': '2023-24', 'team': 'Duke', 'gp': 36, 'gs': 36, 'min': 31.6, 'ppg': 14.28, 'fgm': 4.86, 'fga': 10.53, 'fg%': 0.462, '3pm': 2.42, '3pa': 5.83, '3p%': 0.414, 'ftm': 2.14, 'fta': 2.42, 'ft%': 0.885, 'orb': 0.81, 'drb': 4.22, 'trb': 5.03, 'ast': 1.89, 'stl': 1.06, 'blk': 0.06, 'tov': 1.31, 'pf': 1.61, 'ows': 3.48, 'dws': 1.84, 'ws': 5.32, 'ts%': 0.611, 'efg%': 0.577, 'orb%': 3.3, 'drb%': 16.27, 'trb%': 9.98, 'ast%': 11.02, 'tov%': 10.06, 'stl%': 1.98, 'blk%': 0.19, 'usg%': 21.21, 'ortg': 123.4, 'drtg': 99.7, 'per': 20.17}]",[],[],[]
Jax Robinson,21,2024,6-7,200,Brigham Young,F,https://basketball.realgm.com/player/Jax-Robinson/Summary/151236,"[{'season': '2020-21', 'team': 'Texas A&M', 'gp': 14, 'gs': 4, 'min': 9.9, 'ppg': 2.14, 'fgm': 0.79, 'fga': 2.21, 'fg%': 0.355, '3pm': 0.57, '3pa': 2.0, '3p%': 0.286, 'ftm': 0.0, 'fta': 0.07, 'ft%': 0.0, 'orb': 0.29, 'drb': 0.79, 'trb': 1.07, 'ast': 0.29, 'stl': 0.21, 'blk': 0.07, 'tov': 0.36, 'pf': 0.71, 'ows': 0.06, 'dws': 0.14, 'ws': 0.2, 'ts%': 0.477, 'efg%': 0.484, 'orb%': 3.52, 'drb%': 9.54, 'trb%': 6.55, 'ast%': 6.05, 'tov%': 13.71, 'stl%': 1.33, 'blk%': 1.05, 'usg%': 13.88, 'ortg': 95.9, 'drtg': 103.9, 'per': 7.97}, {'season': '2021-22', 'team': 'Arkansas', 'gp': 15, 'gs': 4, 'min': 10.7, 'ppg': 3.67, 'fgm': 1.27, 'fga': 3.33, 'fg%': 0.38, '3pm': 0.93, '3pa': 2.87, '3p%': 0.326, 'ftm': 0.2, 'fta': 0.2, 'ft%': 1.0, 'orb': 0.33, 'drb': 1.0, 'trb': 1.33, 'ast': 0.47, 'stl': 0.07, 'blk': 0.27, 'tov': 0.4, 'pf': 0.73, 'ows': 0.24, 'dws': 0.2, 'ws': 0.44, 'ts%': 0.535, 'efg%': 0.52, 'orb%': 3.5, 'drb%': 10.97, 'trb%': 7.16, 'ast%': 7.11, 'tov%': 10.45, 'stl%': 0.34, 'blk%': 2.82, 'usg%': 16.8, 'ortg': 109.1, 'drtg': 101.9, 'per': 11.93}, {'season': '2022-23', 'team': 'Brigham Young', 'gp': 33, 'gs': 29, 'min': 27.2, 'ppg': 8.55, 'fgm': 3.09, 'fga': 8.0, 'fg%': 0.386, '3pm': 1.85, '3pa': 5.39, '3p%': 0.343, 'ftm': 0.52, 'fta': 0.76, 'ft%': 0.68, 'orb': 0.36, 'drb': 2.58, 'trb': 2.94, 'ast': 1.85, 'stl': 0.79, 'blk': 0.52, 'tov': 1.45, 'pf': 1.61, 'ows': 0.8, 'dws': 1.26, 'ws': 2.06, 'ts%': 0.511, 'efg%': 0.502, 'orb%': 1.62, 'drb%': 11.54, 'trb%': 6.57, 'ast%': 12.1, 'tov%': 14.82, 'stl%': 1.6, 'blk%': 2.18, 'usg%': 17.5, 'ortg': 100.8, 'drtg': 100.6, 'per': 11.3}, {'season': '2023-24', 'team': 'Brigham Young', 'gp': 33, 'gs': 6, 'min': 26.4, 'ppg': 14.18, 'fgm': 4.97, 'fga': 11.67, 'fg%': 0.426, '3pm': 2.45, '3pa': 6.94, '3p%': 0.354, 'ftm': 1.79, 'fta': 1.97, 'ft%': 0.908, 'orb': 0.39, 'drb': 2.12, 'trb': 2.52, 'ast': 1.33, 'stl': 0.73, 'blk': 0.39, 'tov': 1.55, 'pf': 1.85, 'ows': 1.82, 'dws': 1.28, 'ws': 3.09, 'ts%': 0.563, 'efg%': 0.531, 'orb%': 1.81, 'drb%': 9.64, 'trb%': 5.75, 'ast%': 9.45, 'tov%': 10.92, 'stl%': 1.53, 'blk%': 1.53, 'usg%': 26.27, 'ortg': 109.5, 'drtg': 101.3, 'per': 16.76}]",[],[],[]
Jaylen Wells,20,2024,6-8,205,Washington State,F,https://basketball.realgm.com/player/Jaylen-Wells/Summary/188834,"[{'season': '2021-22', 'team': 'Sonoma State', 'gp': 25, 'gs': 21, 'min': 30.6, 'ppg': 12.56, 'fgm': 4.12, 'fga': 10.16, 'fg%': 0.406, '3pm': 1.0, '3pa': 3.8, '3p%': 0.263, 'ftm': 3.32, 'fta': 4.64, 'ft%': 0.716, 'orb': 1.56, 'drb': 4.28, 'trb': 5.84, 'ast': 1.72, 'stl': 1.04, 'blk': 0.16, 'tov': 1.96, 'pf': 1.88, 'ows': 0.0, 'dws': 0.0, 'ws': 0.0, 'ts%': 0.508, 'efg%': 0.455, 'orb%': 0.0, 'drb%': 0.0, 'trb%': 0.0, 'ast%': 0.0, 'tov%': 13.68, 'stl%': 0.0, 'blk%': 0.0, 'usg%': 0.0, 'ortg': 0.0, 'drtg': 0.0, 'per': 0.0}, {'season': '2022-23', 'team': 'Sonoma State', 'gp': 30, 'gs': 30, 'min': 36.8, 'ppg': 22.4, 'fgm': 7.53, 'fga': 14.57, 'fg%': 0.517, '3pm': 1.53, '3pa': 3.5, '3p%': 0.438, 'ftm': 5.8, 'fta': 6.73, 'ft%': 0.861, 'orb': 2.27, 'drb': 6.4, 'trb': 8.67, 'ast': 2.57, 'stl': 1.57, 'blk': 0.37, 'tov': 2.3, 'pf': 1.57, 'ows': 0.0, 'dws': 0.0, 'ws': 0.0, 'ts%': 0.63, 'efg%': 0.57, 'orb%': 0.0, 'drb%': 0.0, 'trb%': 0.0, 'ast%': 0.0, 'tov%': 11.46, 'stl%': 0.0, 'blk%': 0.0, 'usg%': 0.0, 'ortg': 0.0, 'drtg': 0.0, 'per': 0.0}, {'season': '2023-24', 'team': 'Washington State', 'gp': 34, 'gs': 20, 'min': 29.2, 'ppg': 12.56, 'fgm': 4.09, 'fga': 9.38, 'fg%': 0.436, '3pm': 2.06, '3pa': 4.94, '3p%': 0.417, 'ftm': 2.32, 'fta': 2.85, 'ft%': 0.814, 'orb': 1.24, 'drb': 3.38, 'trb': 4.62, 'ast': 1.24, 'stl': 0.5, 'blk': 0.18, 'tov': 0.68, 'pf': 1.85, 'ows': 3.29, 'dws': 1.32, 'ws': 4.61, 'ts%': 0.585, 'efg%': 0.545, 'orb%': 5.37, 'drb%': 14.25, 'trb%': 9.89, 'ast%': 8.01, 'tov%': 5.93, 'stl%': 1.02, 'blk%': 0.62, 'usg%': 20.34, 'ortg': 127.9, 'drtg': 102.7, 'per': 19.3}, {'season': 'CAREER', 'team': 'NCAA DI', 'gp': 34, 'gs': 20, 'min': 29.2, 'ppg': 12.56, 'fgm': 4.09, 'fga': 9.38, 'fg%': 0.436, '3pm': 2.06, '3pa': 4.94, '3p%': 0.417, 'ftm': 2.32, 'fta': 2.85, 'ft%': 0.814, 'orb': 1.24, 'drb': 3.38, 'trb': 4.62, 'ast': 1.24, 'stl': 0.5, 'blk': 0.18, 'tov': 0.68, 'pf': 1.85, 'ows': 3.0, 'dws': 1.0, 'ws': 4.0, 'ts%': 0.585, 'efg%': 0.545, 'orb%': 5.0, 'drb%': 14.0, 'trb%': 9.0, 'ast%': 8.0, 'tov%': 5.93, 'stl%': 1.0, 'blk%': 0.0, 'usg%': 20.0, 'ortg': 127.0, 'drtg': 102.0, 'per': 19.0}]",[],[],[]
Jaylon Tyson,21,2024,6-7,210,California,F,https://basketball.realgm.com/player/Jaylon-Tyson/Summary/162380,"[{'season': '2021-22', 'team': 'Texas', 'gp': 8, 'gs': 0, 'min': 6.9, 'ppg': 1.75, 'fgm': 0.75, 'fga': 1.88, 'fg%': 0.4, '3pm': 0.0, '3pa': 0.5, '3p%': 0.0, 'ftm': 0.25, 'fta': 0.38, 'ft%': 0.667, 'orb': 0.25, 'drb': 0.88, 'trb': 1.12, 'ast': 0.38, 'stl': 0.5, 'blk': 0.25, 'tov': 0.38, 'pf': 0.75, 'ows': 0.01, 'dws': 0.2, 'ws': 0.21, 'ts%': 0.426, 'efg%': 0.4, 'orb%': 4.73, 'drb%': 16.44, 'trb%': 10.61, 'ast%': 10.16, 'tov%': 15.44, 'stl%': 4.59, 'blk%': 4.85, 'usg%': 19.15, 'ortg': 91.3, 'drtg': 77.7, 'per': 13.54}, {'season': '2022-23', 'team': 'Texas Tech', 'gp': 31, 'gs': 31, 'min': 29.0, 'ppg': 10.68, 'fgm': 4.1, 'fga': 8.48, 'fg%': 0.483, '3pm': 1.39, '3pa': 3.45, '3p%': 0.402, 'ftm': 1.1, 'fta': 1.52, 'ft%': 0.723, 'orb': 1.58, 'drb': 4.55, 'trb': 6.13, 'ast': 1.32, 'stl': 1.39, 'blk': 0.35, 'tov': 1.71, 'pf': 1.94, 'ows': 1.78, 'dws': 1.57, 'ws': 3.35, 'ts%': 0.58, 'efg%': 0.565, 'orb%': 7.1, 'drb%': 18.51, 'trb%': 13.08, 'ast%': 8.99, 'tov%': 15.67, 'stl%': 2.76, 'blk%': 1.48, 'usg%': 19.17, 'ortg': 111.8, 'drtg': 97.1, 'per': 18.34}, {'season': '2023-24', 'team': 'California', 'gp': 31, 'gs': 30, 'min': 34.3, 'ppg': 19.58, 'fgm': 7.16, 'fga': 15.39, 'fg%': 0.465, '3pm': 1.61, '3pa': 4.48, '3p%': 0.36, 'ftm': 3.65, 'fta': 4.58, 'ft%': 0.796, 'orb': 1.65, 'drb': 5.13, 'trb': 6.77, 'ast': 3.45, 'stl': 1.19, 'blk': 0.48, 'tov': 3.1, 'pf': 2.13, 'ows': 2.73, 'dws': 1.07, 'ws': 3.8, 'ts%': 0.557, 'efg%': 0.518, 'orb%': 5.62, 'drb%': 18.04, 'trb%': 11.73, 'ast%': 23.48, 'tov%': 14.99, 'stl%': 1.96, 'blk%': 1.47, 'usg%': 30.07, 'ortg': 109.0, 'drtg': 106.1, 'per': 22.78}]",[],[],[]
Johnny Furphy,19,2024,6-7,180,Kansas,F,https://basketball.realgm.com/player/Johnny-Furphy/Summary/205398,"[{'season': '2023-24', 'team': 'Kansas', 'gp': 33, 'gs': 19, 'min': 24.1, 'ppg': 9.03, 'fgm': 2.91, 'fga': 6.24, 'fg%': 0.466, '3pm': 1.33, '3pa': 3.79, '3p%': 0.352, 'ftm': 1.88, 'fta': 2.45, 'ft%': 0.765, 'orb': 1.3, 'drb': 3.61, 'trb': 4.91, 'ast': 1.0, 'stl': 0.88, 'blk': 0.33, 'tov': 0.85, 'pf': 2.12, 'ows': 1.85, 'dws': 1.32, 'ws': 3.17, 'ts%': 0.609, 'efg%': 0.573, 'orb%': 7.2, 'drb%': 17.62, 'trb%': 12.73, 'ast%': 7.12, 'tov%': 10.28, 'stl%': 2.05, 'blk%': 1.56, 'usg%': 17.61, 'ortg': 120.2, 'drtg': 99.2, 'per': 17.45}]",[],[],[]
